folioviv,foliohog,factor,disp_agua,dotac_agua,entidad,ubica_geo,gasto_agua_tot,tot_integ,hombres,mujeres,sexo_jefe,edad_jefe,educa_jefe
3063379906,1,795,1,1,30,30193,NA,3,1,2,1,29,6
3063474001,1,782,4,,30,30201,NA,6,3,3,1,55,4
3063474002,1,782,4,,30,30201,NA,6,2,4,1,37,4
3063474003,1,782,4,,30,30201,NA,5,3,2,1,62,3
3063474004,1,782,4,,30,30201,NA,3,2,1,1,43,3
3063474216,1,782,2,1,30,30201,NA,4,2,2,1,26,3
3063474217,1,782,2,1,30,30201,150,2,1,1,1,55,3
3063474218,1,782,2,1,30,30201,NA,6,1,5,1,49,3
3063474219,1,782,2,1,30,30201,NA,2,1,1,1,78,3
3063474220,1,782,2,1,30,30201,NA,1,0,1,2,76,1
3063474606,1,782,4,,30,30201,NA,4,1,3,1,59,3
3063474607,1,782,4,,30,30201,NA,1,0,1,2,41,6
3063474608,1,782,4,,30,30201,NA,3,1,2,1,30,6
3063474609,1,782,4,,30,30201,NA,2,1,1,1,64,1
3063474610,1,782,4,,30,30201,NA,3,1,2,2,39,4
3063474711,1,782,4,,30,30201,NA,3,1,2,2,52,1
3063474712,1,782,4,,30,30201,NA,2,1,1,2,42,3
3063474712,2,782,4,,30,30201,NA,3,1,2,1,25,8
3063474713,1,782,4,,30,30201,NA,6,3,3,1,50,4
3063474714,1,782,4,,30,30201,NA,5,2,3,1,56,3
3063474715,1,782,4,,30,30201,NA,2,1,1,2,76,1
3063475306,1,718,1,1,30,30201,NA,3,1,2,1,21,9
3063475307,1,718,2,1,30,30201,NA,6,4,2,1,33,3
3063475309,1,718,7,,30,30201,NA,4,3,1,1,22,3
3063475320,1,718,7,,30,30201,NA,2,1,1,1,33,4
3063475321,1,718,7,,30,30201,NA,3,2,1,2,63,1
3063475322,1,718,7,,30,30201,NA,5,3,2,1,33,4
3063475323,1,718,7,,30,30201,NA,2,1,1,1,64,3
3063475324,1,718,7,,30,30201,NA,4,2,2,1,35,3
3063475501,1,718,7,,30,30201,NA,5,2,3,1,40,3
3063475502,1,718,7,,30,30201,NA,2,1,1,1,75,1
3063475503,1,718,7,,30,30201,NA,2,1,1,1,57,1
3063475504,1,718,7,,30,30201,NA,6,4,2,1,36,3
3063475815,1,718,4,,30,30201,NA,2,1,1,1,60,1
3063475816,1,718,4,,30,30201,NA,2,1,1,1,60,3
3063475817,1,718,4,,30,30201,NA,3,1,2,1,21,3
3063475818,1,718,4,,30,30201,NA,6,4,2,1,35,3
3063475819,1,718,4,,30,30201,NA,6,2,4,1,33,1
3063475910,1,718,7,,30,30201,NA,8,5,3,1,50,1
3063475911,1,718,7,,30,30201,NA,8,6,2,1,36,4
3063475912,1,718,7,,30,30201,NA,5,3,2,1,30,1
3063475913,1,718,7,,30,30201,NA,2,1,1,2,57,1
3063475914,1,718,7,,30,30201,NA,7,4,3,1,49,3
3063488006,1,676,4,,30,30201,NA,4,1,3,1,30,3
3063488007,1,676,4,,30,30201,NA,6,2,4,1,34,6
3063488008,1,676,4,,30,30201,NA,1,1,0,1,60,1
3063488009,1,676,2,1,30,30201,NA,4,1,3,1,28,3
3063488401,1,676,2,1,30,30201,NA,3,2,1,2,66,1
3063488402,1,676,2,1,30,30201,NA,2,1,1,1,46,3
3063488403,1,676,2,1,30,30201,NA,2,1,1,1,47,1
3063488404,1,676,2,1,30,30201,NA,7,3,4,1,23,4
3063488420,1,676,4,,30,30201,NA,5,1,4,1,38,3
3063488421,1,676,4,,30,30201,NA,7,3,4,1,37,3
3063488422,1,676,4,,30,30201,NA,5,3,2,1,83,3
3063488423,1,676,4,,30,30201,NA,4,3,1,1,74,3
3063488425,1,676,4,,30,30201,NA,3,1,2,1,28,4
3063488610,1,676,4,,30,30201,NA,4,2,2,2,28,4
3063488611,1,676,3,,30,30201,NA,5,2,3,1,51,3
3063488612,1,676,4,,30,30201,NA,5,4,1,1,79,1
3063488614,1,676,4,,30,30201,NA,2,1,1,2,43,4
3063488715,1,676,7,,30,30201,NA,6,4,2,1,42,3
3063488716,1,676,7,,30,30201,NA,6,5,1,1,44,3
3063488717,1,676,4,,30,30201,NA,4,2,2,1,52,3
3063488718,1,676,7,,30,30201,NA,4,2,2,1,22,6
3063488719,1,676,4,,30,30201,NA,3,2,1,2,52,1
3063525201,1,589,2,1,30,30205,90,2,1,1,1,58,4
3063525202,1,589,2,1,30,30205,NA,5,3,2,1,53,3
3063525203,1,589,5,,30,30205,90,4,3,1,1,29,6
3063525204,1,589,2,1,30,30205,90,4,3,1,2,84,3
3063525205,1,589,2,1,30,30205,90,2,1,1,1,56,3
3063525222,1,589,1,1,30,30205,90,2,1,1,1,69,4
3063525223,1,589,2,1,30,30205,90,6,3,3,1,60,4
3063525224,1,589,2,1,30,30205,90,5,3,2,2,62,3
3063525225,1,589,2,1,30,30205,90,3,2,1,2,28,6
3063525312,1,589,1,1,30,30205,90,5,2,3,1,47,8
3063525313,1,589,1,1,30,30205,90,2,2,0,1,88,3
3063525314,1,589,1,1,30,30205,90,8,5,3,1,65,3
3063525315,1,589,2,1,30,30205,90,4,2,2,1,71,6
3063525316,1,589,1,1,30,30205,90,2,1,1,1,54,5
3063525506,1,589,2,1,30,30205,90,5,2,3,1,42,3
3063525507,1,589,2,1,30,30205,360,7,4,3,1,67,1
3063525507,2,589,2,1,30,30205,87.09,5,3,2,1,43,6
3063525508,1,589,2,1,30,30205,90,3,2,1,1,56,6
3063525509,1,589,2,1,30,30205,90,3,2,1,1,63,3
3063525511,1,589,1,1,30,30205,90,6,1,5,1,46,4
3063525917,1,589,2,1,30,30205,90,4,3,1,1,28,6
3063525918,1,589,2,1,30,30205,90,4,2,2,1,46,6
3063525920,1,589,2,1,30,30205,90,4,1,3,1,46,4
3063525921,1,589,2,1,30,30205,90,1,1,0,1,46,6
3063536213,1,830,1,1,30,30206,540,4,1,3,1,37,6
3063536215,1,830,1,1,30,30206,555,3,1,2,1,44,7
3063536216,1,830,1,1,30,30206,300,5,2,3,1,57,5
3063536218,1,830,1,1,30,30206,561,4,3,1,1,37,10
3063536519,1,830,1,1,30,30206,285,1,0,1,2,38,6
3063536520,1,830,1,3,30,30206,1155,4,3,1,1,47,6
3063536521,1,830,1,1,30,30206,360,1,1,0,1,50,8
3063536522,1,830,1,1,30,30206,2550,6,2,4,1,39,10
3063536523,1,830,1,1,30,30206,540,5,1,4,1,43,8
3063536524,1,830,1,1,30,30206,468,3,1,2,1,54,8
3063536601,1,830,1,1,30,30206,600,4,2,2,1,46,8
3063536602,1,830,1,1,30,30206,480,4,2,2,2,52,6
3063536604,1,830,1,2,30,30206,540,3,2,1,1,52,8
3063536605,1,830,1,1,30,30206,555,4,2,2,1,52,5
3063536606,1,830,1,1,30,30206,555,3,1,2,1,57,10
3063536708,1,830,1,2,30,30206,2055,4,2,2,1,40,8
3063536710,1,830,1,1,30,30206,555,4,3,1,1,38,10
3063536711,1,830,1,1,30,30206,555,6,4,2,2,40,10
3063715013,1,727,1,1,30,30163,NA,5,2,3,2,84,4
3063715014,1,727,1,1,30,30163,NA,3,1,2,1,67,3
3063715015,1,727,1,1,30,30163,NA,4,1,3,2,70,1
3063715016,1,727,1,1,30,30163,NA,3,2,1,2,26,4
3063715017,1,727,1,1,30,30163,NA,2,0,2,2,77,3
3063715018,1,727,1,1,30,30163,NA,4,2,2,2,63,4
3063715407,1,727,1,1,30,30163,25,4,2,2,1,58,1
3063715408,1,727,2,1,30,30163,NA,1,1,0,1,95,1
3063715409,1,727,2,1,30,30163,NA,4,2,2,1,51,4
3063715410,1,727,1,1,30,30163,NA,3,2,1,1,60,5
3063715411,1,727,1,1,30,30163,NA,2,1,1,1,27,8
3063715412,1,727,1,1,30,30163,NA,3,2,1,1,44,4
3063715619,1,727,1,1,30,30163,NA,4,2,2,1,57,3
3063715620,1,727,1,1,30,30163,NA,4,1,3,2,63,3
3063715621,1,727,1,1,30,30163,NA,3,1,2,1,22,8
3063715622,1,727,1,2,30,30163,NA,3,2,1,2,34,1
3063715623,1,727,1,1,30,30163,NA,2,1,1,1,69,3
3063715624,1,727,2,2,30,30163,NA,2,2,0,1,47,6
3063715801,1,727,2,1,30,30163,NA,3,2,1,1,48,4
3063715802,1,727,1,1,30,30163,NA,4,2,2,1,65,4
3063715803,1,727,1,1,30,30163,NA,2,0,2,2,14,6
3063715804,1,727,1,1,30,30163,NA,3,1,2,2,51,4
3063715805,1,727,1,1,30,30163,NA,3,1,2,1,43,4
3063715805,2,727,1,1,30,30163,NA,6,4,2,1,40,4
3063715805,3,727,1,1,30,30163,NA,5,3,2,1,37,4
3063715806,1,727,2,1,30,30163,NA,1,0,1,2,72,1
3100036002,1,306,1,1,31,31050,75,1,0,1,2,59,4
3100036004,1,306,1,1,31,31050,112.5,5,2,3,1,73,4
3100036005,1,306,1,1,31,31050,75,1,0,1,2,85,4
3100054501,1,296,1,1,31,31050,154.5,3,1,2,1,30,8
3100054503,1,296,1,1,31,31050,318,3,1,2,2,64,6
3100054503,2,296,1,1,31,31050,NA,1,1,0,1,64,10
3100054505,1,296,1,1,31,31050,148.5,3,0,3,2,70,4
3100077301,1,204,1,1,31,31050,NA,3,0,3,2,68,3
3100077303,1,204,1,1,31,31050,120,7,4,3,1,50,10
3100077305,1,204,1,1,31,31050,105,1,0,1,2,64,6
3100080905,1,374,1,1,31,31050,150,5,3,2,1,82,3
3100080906,1,374,1,1,31,31050,148.5,4,2,2,1,50,8
3100083601,1,273,1,1,31,31050,108,2,1,1,2,63,6
3100083602,1,273,1,1,31,31050,195,6,3,3,1,61,10
3100083603,1,273,1,1,31,31050,300,5,1,4,2,64,6
3100083604,1,273,1,1,31,31050,585,2,1,1,2,69,5
3100086801,1,421,1,1,31,31050,216,5,3,2,2,63,6
3100086802,1,421,1,1,31,31050,675,3,1,2,2,60,11
3100086805,1,421,1,1,31,31050,105,1,0,1,2,42,10
3100086806,1,421,1,1,31,31050,90,1,0,1,2,32,9
3100142401,1,256,1,1,31,31050,90,1,0,1,2,74,3
3100142405,1,256,1,1,31,31050,225,2,0,2,2,26,10
3100142406,1,256,1,1,31,31050,150,3,2,1,1,53,6
3100176701,1,259,1,1,31,31050,216,1,1,0,1,59,7
3100176702,1,259,1,1,31,31050,210,1,1,0,1,32,6
3100176704,1,259,1,1,31,31050,103.5,2,1,1,1,67,1
3100176705,1,259,1,1,31,31050,108,1,1,0,1,81,4
3100200201,1,284,1,1,31,31050,52.25,1,0,1,2,73,3
3100200202,1,284,1,1,31,31050,30,5,4,1,1,40,10
3100200203,1,284,1,1,31,31050,108,1,1,0,1,73,6
3100200205,1,284,1,1,31,31050,52.5,1,0,1,2,69,3
3100200206,1,284,1,1,31,31050,103.5,2,1,1,2,65,6
3100206003,1,404,1,1,31,31050,108,2,2,0,1,29,8
3100206005,1,404,1,1,31,31050,210,3,1,2,1,74,11
3100239501,1,381,1,1,31,31050,105,4,0,4,2,69,4
3100239502,1,381,1,1,31,31050,108,2,1,1,2,73,3
3100239503,1,381,1,1,31,31050,135,3,0,3,2,48,6
3100239504,1,381,1,1,31,31050,750,2,1,1,1,71,3
3100239505,1,381,1,1,31,31050,108,7,3,4,1,51,6
3100263301,1,321,1,1,31,31050,273,4,0,4,2,77,1
3100263302,1,321,1,1,31,31050,153,2,1,1,1,51,10
3100263304,1,321,1,1,31,31050,NA,1,1,0,1,40,6
3100263305,1,321,1,1,31,31050,105,3,0,3,2,85,3
3100263306,1,321,1,1,31,31050,180,2,0,2,2,62,6
3100286901,1,298,1,1,31,31050,60,1,1,0,1,69,4
3100286904,1,298,1,1,31,31050,285,1,0,1,2,72,5
3100286906,1,298,1,1,31,31050,186,6,3,3,1,73,9
3100297801,1,367,1,1,31,31050,196.5,3,2,1,1,65,10
3100297802,1,367,1,1,31,31050,180,5,2,3,2,30,7
3100297803,1,367,1,1,31,31050,108,4,3,1,1,38,8
3100297804,1,367,1,1,31,31050,142.5,2,0,2,2,85,3
3100297806,1,367,1,1,31,31050,180,2,2,0,1,40,10
3100308401,1,357,2,1,31,31050,216,8,5,3,2,67,3
3100308402,1,357,1,1,31,31050,600,3,1,2,2,55,6
3100308403,1,357,1,1,31,31050,108,2,1,1,1,66,8
3100308404,1,357,1,1,31,31050,240,5,1,4,2,74,3
3100308405,1,357,1,1,31,31050,187.5,3,2,1,1,72,11
3100308405,2,357,1,1,31,31050,112.5,2,1,1,1,23,9
3100308406,1,357,1,1,31,31050,108,1,0,1,2,67,3
3100330001,1,295,1,1,31,31050,1057.5,2,2,0,1,76,3
3100330002,1,295,1,1,31,31050,NA,2,2,0,1,62,3
3100330003,1,295,1,1,31,31050,108,3,1,2,1,72,1
3100330005,1,295,1,1,31,31050,103.5,4,3,1,1,42,6
3100330006,1,295,1,1,31,31050,180,3,1,2,1,53,5
3100333602,1,392,1,1,31,31050,375,4,1,3,2,66,1
3100333603,1,392,1,1,31,31050,240,2,0,2,2,68,4
3100333604,1,392,1,1,31,31050,148.5,3,2,1,1,56,10
3100333605,1,392,1,1,31,31050,450,4,3,1,1,66,4
3100333606,1,392,1,1,31,31050,90,5,3,2,1,50,6
3100346703,1,371,1,1,31,31050,120,1,0,1,2,54,6
3100346705,1,371,1,1,31,31050,267,4,3,1,2,54,1
3100346706,1,371,1,1,31,31050,270,4,2,2,2,80,4
3100358201,1,399,1,1,31,31050,87,1,0,1,2,50,4
3100358202,1,399,1,1,31,31050,108,5,2,3,1,49,10
3100358204,1,399,1,1,31,31050,100.5,2,1,1,1,75,8
3100358205,1,399,1,1,31,31050,285,3,1,2,1,39,5
3100358206,1,399,1,1,31,31050,142.5,1,0,1,2,60,6
3100384501,1,349,5,,31,31050,NA,2,0,2,2,35,10
3100384502,1,349,1,1,31,31050,180,5,2,3,2,45,8
3100384503,1,349,1,1,31,31050,97.5,3,2,1,2,57,3
3100384504,1,349,2,1,31,31050,272.9,1,0,1,2,83,1
3100384505,1,349,1,1,31,31050,67.5,3,1,2,2,48,3
3100384506,1,349,1,1,31,31050,49.5,1,1,0,1,44,8
3100384506,2,349,1,1,31,31050,49.5,3,2,1,2,60,10
3100395301,1,355,1,1,31,31050,180,11,5,6,2,82,1
3100395302,1,355,1,1,31,31050,87,3,2,1,2,67,4
3100395304,1,355,1,1,31,31050,108,4,2,2,1,44,5
3100395306,1,355,2,1,31,31050,108,5,1,4,2,55,4
3100429601,1,385,1,1,31,31050,93,1,1,0,1,52,6
3100429602,1,385,1,1,31,31050,240,3,2,1,1,80,4
3100429604,1,385,1,1,31,31050,156,7,3,4,1,54,4
3100432901,1,352,1,1,31,31050,420,2,2,0,1,36,6
3100432902,1,352,1,1,31,31050,240,1,0,1,2,79,3
3100432904,1,352,2,1,31,31050,375,4,1,3,2,53,1
3100432905,1,352,1,1,31,31050,129,3,2,1,1,42,8
3100437402,1,305,1,1,31,31050,4500,3,2,1,1,42,10
3100437403,1,305,1,1,31,31050,300,1,1,0,1,47,10
3100437404,1,305,1,1,31,31050,210,2,0,2,2,85,8
3100437405,1,305,1,1,31,31050,195,1,0,1,2,74,6
3100447002,1,449,1,1,31,31050,300,2,2,0,1,36,11
3100447003,1,449,1,1,31,31050,624,3,2,1,1,69,10
3100447004,1,449,1,1,31,31050,375,1,0,1,2,76,6
3100452703,1,341,1,1,31,31050,108,2,0,2,2,86,3
3100452704,1,341,2,1,31,31050,108,2,1,1,2,66,3
3100452705,1,341,1,1,31,31050,300,6,4,2,1,60,10
3100457201,1,346,1,1,31,31050,390,3,2,1,1,60,8
3100457203,1,346,1,1,31,31050,108,1,0,1,2,85,4
3100457205,1,346,1,1,31,31050,180,2,1,1,1,76,10
3100457206,1,346,1,1,31,31050,108,4,3,1,1,60,10
3100460501,1,319,1,1,31,31050,108,1,0,1,2,69,10
3100460503,1,319,1,1,31,31050,150,2,1,1,2,62,8
3100460504,1,319,1,1,31,31050,225,3,2,1,2,80,3
3100460506,1,319,1,1,31,31050,450,3,1,2,1,76,8
3100466302,1,408,1,2,31,31050,97.5,5,2,3,1,57,4
3100466304,1,408,1,2,31,31050,105,6,3,3,1,37,6
3100473605,1,311,1,1,31,31050,150,4,2,2,1,55,6
3100473606,1,311,1,1,31,31050,637.5,3,1,2,1,75,4
3100494801,1,442,1,1,31,31050,NA,3,2,1,2,48,8
3100494803,1,442,1,1,31,31050,270,6,4,2,1,51,8
3100494804,1,442,1,1,31,31050,NA,4,1,3,1,35,3
3100494805,1,442,1,1,31,31050,87,4,2,2,1,66,4
3100494806,1,442,1,1,31,31050,216,2,1,1,1,74,3
3100510703,1,468,1,1,31,31050,300,5,3,2,1,65,10
3100510705,1,468,1,1,31,31050,510,3,1,2,1,64,11
3100510706,1,468,1,1,31,31050,450,4,2,2,1,32,10
3100519902,1,384,1,1,31,31050,510,4,3,1,1,38,10
3100519904,1,384,1,1,31,31050,255,3,2,1,1,70,6
3100519905,1,384,1,1,31,31050,285,3,1,2,1,76,4
3100541801,1,400,2,1,31,31050,87,4,3,1,2,61,3
3100541802,1,400,1,1,31,31050,225,1,0,1,2,72,10
3100541803,1,400,1,1,31,31050,112.5,1,1,0,1,58,6
3100541804,1,400,1,1,31,31050,105,1,0,1,2,69,6
3100541805,1,400,1,1,31,31050,150,4,2,2,2,41,7
3100541806,1,400,1,2,31,31050,36,4,2,2,1,50,6
3100560401,1,328,2,1,31,31050,90,5,3,2,1,32,8
3100560402,1,328,1,1,31,31050,75,2,1,1,1,60,5
3100560404,1,328,1,1,31,31050,67.5,1,1,0,1,75,1
3100560406,1,328,1,1,31,31050,180,3,2,1,1,37,6
3100565201,1,541,1,1,31,31050,105,2,1,1,1,28,7
3100565202,1,541,1,1,31,31050,270,2,1,1,1,22,7
3100565203,1,541,1,1,31,31050,105,1,0,1,2,74,4
3100565205,1,541,1,1,31,31050,156,4,2,2,2,71,6
3100577401,1,412,1,1,31,31050,216,1,0,1,2,49,3
3100577403,1,412,1,1,31,31050,NA,5,3,2,2,58,3
3100577405,1,412,1,1,31,31050,120,5,4,1,1,34,8
3100577406,1,412,1,1,31,31050,174,5,2,3,1,61,11
3100580001,1,390,1,1,31,31050,189,1,1,0,1,31,10
3100580002,1,390,1,1,31,31050,1200,3,1,2,1,41,10
3100580003,1,390,1,1,31,31050,246,4,3,1,1,32,11
3100580005,1,390,1,1,31,31050,148.5,2,2,0,1,88,4
3100580006,1,390,1,1,31,31050,390,2,2,0,1,38,10
3100590501,1,483,1,1,31,31050,135,5,2,3,1,51,10
3100590502,1,483,1,1,31,31050,255,6,3,3,1,40,11
3100590504,1,483,1,1,31,31050,450,3,2,1,1,44,11
3100590505,1,483,1,1,31,31050,150,2,1,1,1,33,11
3100590506,1,483,1,1,31,31050,525,6,2,4,1,51,10
3100606001,1,379,2,1,31,31050,105,5,3,2,1,59,3
3100606002,1,379,1,1,31,31050,517.5,2,1,1,1,38,6
3100606003,1,379,1,1,31,31050,148.5,1,0,1,2,43,6
3100606004,1,379,1,1,31,31050,225,2,2,0,1,23,10
3100606006,1,379,1,1,31,31050,105,2,1,1,1,55,3
3100647702,1,402,1,1,31,31050,234,1,1,0,1,88,8
3100647704,1,402,1,1,31,31050,108,1,0,1,2,71,4
3100647705,1,402,1,1,31,31050,105,4,2,2,1,34,10
3100647706,1,402,1,1,31,31050,150,3,1,2,1,35,8
3100648201,1,400,1,1,31,31050,390,3,2,1,1,88,1
3100648203,1,400,1,1,31,31050,108,4,2,2,1,40,8
3100648204,1,400,1,1,31,31050,600,11,5,6,1,50,8
3100648205,1,400,1,1,31,31050,150,3,1,2,1,67,3
3100655302,1,466,1,1,31,31050,345,6,2,4,1,52,10
3100685902,1,413,1,1,31,31050,54,2,1,1,1,27,10
3100685903,1,413,1,1,31,31050,412.5,4,1,3,2,75,4
3100685906,1,413,1,1,31,31050,180,4,3,1,1,68,8
3100686805,1,529,1,1,31,31050,150,2,1,1,2,63,10
3100686806,1,529,1,1,31,31050,330,4,1,3,2,73,6
3100698501,1,368,1,1,31,31050,189,3,1,2,2,86,6
3100698502,1,368,1,1,31,31050,112.5,1,1,0,1,47,10
3100698503,1,368,1,1,31,31050,105,1,1,0,1,30,10
3100698504,1,368,1,1,31,31050,255,5,1,4,1,76,3
3100698505,1,368,1,1,31,31050,180,2,1,1,1,60,10
3100703301,1,410,1,1,31,31050,169.5,2,1,1,1,69,8
3100703302,1,410,1,1,31,31050,510,3,2,1,1,44,6
3100703303,1,410,1,1,31,31050,600,4,2,2,1,53,5
3100703305,1,410,1,1,31,31050,300,1,1,0,1,26,6
3100713904,1,366,1,1,31,31050,94.5,3,0,3,2,70,6
3100713905,1,366,1,1,31,31050,188.7,1,1,0,1,53,3
3100723601,1,434,1,1,31,31050,300,3,2,1,1,50,10
3100723602,1,434,1,1,31,31050,225,5,2,3,1,55,10
3100723603,1,434,1,1,31,31050,108,2,1,1,1,74,7
3100723604,1,434,1,1,31,31050,900,5,2,3,1,50,11
3100723606,1,434,1,1,31,31050,450,3,1,2,1,60,8
3100727701,1,379,1,1,31,31050,112.5,5,1,4,1,60,3
3100727704,1,379,1,1,31,31050,102,7,4,3,1,66,4
3100727705,1,379,1,1,31,31050,102,2,0,2,2,82,8
3100758001,1,515,1,1,31,31050,108,1,0,1,2,53,9
3100758002,1,515,1,1,31,31050,150,3,1,2,1,53,9
3100758002,2,515,1,1,31,31050,150,3,2,1,1,27,8
3100758005,1,515,1,1,31,31050,103.5,1,0,1,2,67,10
3100759603,1,452,1,1,31,31050,105,3,1,2,2,41,11
3100759604,1,452,1,1,31,31050,108,4,1,3,2,50,10
3100759605,1,452,1,1,31,31050,450,3,0,3,2,74,6
3100765802,1,350,1,1,31,31050,108,1,0,1,2,30,7
3100823403,1,403,1,1,31,31050,112.5,7,4,3,2,27,8
3100823404,1,403,1,1,31,31050,108,4,2,2,1,41,10
3100823406,1,403,1,1,31,31050,108,3,3,0,1,43,9
3100851201,1,363,1,1,31,31050,118.5,8,5,3,1,62,4
3100851202,1,363,1,1,31,31050,NA,1,0,1,2,64,3
3100851202,2,363,1,1,31,31050,108,3,2,1,2,45,6
3100851203,1,363,1,1,31,31050,108,5,2,3,2,51,6
3100851204,1,363,1,1,31,31050,75,6,3,3,1,45,8
3100851205,1,363,1,1,31,31050,108,1,1,0,1,64,4
3100851206,1,363,1,1,31,31050,112.5,3,1,2,1,46,8
3100886003,1,383,1,1,31,31050,240,2,1,1,1,63,10
3100886005,1,383,1,1,31,31050,67.5,2,1,1,1,30,10
3100886006,1,383,1,1,31,31050,112.5,3,1,2,1,52,8
3100937501,1,413,1,1,31,31050,262.5,5,1,4,2,72,3
3100937504,1,413,2,1,31,31050,97.5,2,1,1,1,66,1
3100937505,1,413,1,1,31,31050,130.5,5,4,1,1,53,4
3100937506,1,413,1,1,31,31050,108,4,3,1,1,49,3
3100938601,1,437,1,1,31,31050,130.5,3,2,1,1,27,10
3100938602,1,437,1,1,31,31050,141,1,0,1,2,65,6
3100938604,1,437,1,1,31,31050,90,3,2,1,1,59,7
3100938606,1,437,1,1,31,31050,120,1,1,0,1,30,6
3100940701,1,383,1,1,31,31050,54,2,1,1,2,63,3
3100940702,1,383,1,1,31,31050,210,2,1,1,1,62,6
3100940705,1,383,1,1,31,31050,118.5,3,1,2,2,52,6
3100940706,1,383,1,1,31,31050,300,4,0,4,2,37,7
3100969202,1,381,1,1,31,31050,108,1,1,0,1,64,7
3100969203,1,381,1,1,31,31050,105,4,2,2,1,60,9
3100969204,1,381,1,1,31,31050,216,5,1,4,1,46,10
3100969205,1,381,1,1,31,31050,105,3,1,2,2,46,10
3100970501,1,358,1,1,31,31050,108,3,2,1,1,60,10
3100970502,1,358,1,1,31,31050,105,6,3,3,1,62,10
3100970503,1,358,1,1,31,31050,180,5,3,2,1,55,8
3100971301,1,376,1,1,31,31050,108,4,1,3,1,61,8
3100971302,1,376,1,1,31,31050,144,7,1,6,1,63,8
3100971305,1,376,1,1,31,31050,225,1,0,1,2,62,6
3100971306,1,376,1,1,31,31050,82.5,3,2,1,1,23,9
3101022901,1,387,1,1,31,31050,112.5,2,1,1,1,47,6
3101022904,1,387,1,1,31,31050,180,3,2,1,1,54,10
3101022905,1,387,1,1,31,31050,108,5,3,2,1,45,9
3101022906,1,387,1,1,31,31050,87,2,1,1,1,74,3
3101033804,1,382,1,1,31,31050,105,2,1,1,1,36,10
3101033805,1,382,1,1,31,31050,180,2,1,1,2,61,6
3101033806,1,382,1,1,31,31050,180,5,1,4,2,51,10
3101085401,1,377,1,1,31,31050,180,4,2,2,1,29,6
3101085402,1,377,1,1,31,31050,297,1,0,1,2,58,6
3101085403,1,377,1,1,31,31050,90,4,2,2,1,35,8
3101085404,1,377,1,1,31,31050,285,2,2,0,1,73,3
3101085405,1,377,1,1,31,31050,324,4,2,2,1,39,5
3101085406,1,377,1,1,31,31050,72,2,0,2,2,35,6
3101091002,1,346,1,1,31,31050,147,3,2,1,2,39,10
3101091003,1,346,1,1,31,31050,153,2,1,1,1,66,10
3101091004,1,346,1,1,31,31050,NA,3,0,3,2,51,6
3101091005,1,346,2,1,31,31050,180,4,1,3,2,22,4
3101091006,1,346,1,1,31,31050,54,3,1,2,1,77,3
3101122302,1,342,1,1,31,31050,225,5,3,2,1,38,8
3101122304,1,342,1,1,31,31050,420,1,0,1,2,68,3
3101122305,1,342,1,1,31,31050,1350,2,1,1,1,62,3
3101122306,1,342,1,1,31,31050,135,5,4,1,1,34,7
3101125901,1,406,1,1,31,31050,NA,2,0,2,2,51,6
3101125902,1,406,1,1,31,31050,90,3,2,1,1,43,6
3101125903,1,406,1,1,31,31050,150,4,1,3,1,44,6
3101125904,1,406,1,1,31,31050,187.5,3,1,2,1,45,4
3101125905,1,406,1,1,31,31050,390,4,3,1,1,41,6
3101132801,1,352,1,1,31,31050,135,5,2,3,1,68,4
3101132802,1,352,1,1,31,31050,87,1,0,1,2,64,3
3101132805,1,352,1,1,31,31050,225,4,2,2,1,65,6
3101132806,1,352,1,1,31,31050,177,3,1,2,1,56,6
3101133401,1,396,1,1,31,31050,120,6,2,4,1,45,6
3101133402,1,396,1,1,31,31050,82.5,4,3,1,1,39,6
3101133403,1,396,1,1,31,31050,600,5,1,4,2,49,3
3101133404,1,396,1,1,31,31050,138,2,0,2,2,34,10
3101133405,1,396,1,1,31,31050,150,3,2,1,1,92,3
3101133406,1,396,1,1,31,31050,90,3,1,2,1,44,6
3101163001,1,418,1,1,31,31050,135,3,2,1,1,36,10
3101163003,1,418,2,1,31,31050,180,4,2,2,1,28,6
3101163004,1,418,1,1,31,31050,93,4,3,1,1,44,9
3101163005,1,418,1,1,31,31050,120,3,1,2,1,32,9
3101163006,1,418,2,1,31,31050,360,7,4,3,2,54,3
3101164602,1,398,1,1,31,31050,108,2,1,1,1,61,4
3101164603,1,398,1,1,31,31050,108,5,3,2,1,53,4
3101164605,1,398,1,1,31,31050,108,3,1,2,1,68,3
3101207601,1,386,1,1,31,31050,300,3,2,1,1,34,6
3101207602,1,386,1,1,31,31050,NA,4,3,1,1,55,4
3101207604,1,386,1,1,31,31050,225,3,2,1,2,43,6
3101207605,1,386,1,1,31,31050,150,2,2,0,1,68,3
3101207606,1,386,1,2,31,31050,45,5,3,2,1,41,6
3101219701,1,385,1,1,31,31050,120,1,1,0,1,63,9
3101219702,1,385,1,1,31,31050,67.5,4,2,2,2,50,9
3101219705,1,385,1,1,31,31050,108,8,2,6,1,53,10
3101219706,1,385,1,1,31,31050,135,5,2,3,1,57,10
3101221201,1,357,1,1,31,31050,231,2,2,0,1,50,10
3101221203,1,357,1,1,31,31050,135,1,1,0,1,48,8
3101221204,1,357,1,1,31,31050,105,1,1,0,1,61,10
3101259201,1,493,1,1,31,31050,150,2,0,2,2,54,10
