folioviv,foliohog,entidad,ubica_geo
2560547714,1,25,25007
2560547715,1,25,25007
2560550007,1,25,25008
2560550008,1,25,25008
2560550009,1,25,25008
2560550010,1,25,25008
2560550011,1,25,25008
2560550012,1,25,25008
2560550401,1,25,25008
2560550402,1,25,25008
2560550403,1,25,25008
2560550405,1,25,25008
2560550406,1,25,25008
2560550613,1,25,25008
2560550614,1,25,25008
2560550615,1,25,25008
2560550616,1,25,25008
2560550616,2,25,25008
2560550617,1,25,25008
2560550618,1,25,25008
2560550719,1,25,25008
2560550721,1,25,25008
2560550722,1,25,25008
2560550723,1,25,25008
2560550724,1,25,25008
2560559307,1,25,25008
2560559308,1,25,25008
2560559309,1,25,25008
2560559310,1,25,25008
2560559311,1,25,25008
2560559312,1,25,25008
2560559501,1,25,25008
2560559502,1,25,25008
2560559503,1,25,25008
2560559504,1,25,25008
2560559505,1,25,25008
2560559506,1,25,25008
2560559819,1,25,25008
2560559820,1,25,25008
2560559821,1,25,25008
2560559822,1,25,25008
2560559823,1,25,25008
2560559913,1,25,25008
2560559914,1,25,25008
2560559915,1,25,25008
2560559916,1,25,25008
2560559917,1,25,25008
2560559918,1,25,25008
2560584006,1,25,25010
2560584007,1,25,25010
2560584008,1,25,25010
2560584009,1,25,25010
2560584010,1,25,25010
2560584401,1,25,25010
2560584402,1,25,25010
2560584404,1,25,25010
2560584405,1,25,25010
2560584421,1,25,25010
2560584422,1,25,25010
2560584423,1,25,25010
2560584424,1,25,25010
2560584611,1,25,25010
2560584612,1,25,25010
2560584613,1,25,25010
2560584614,1,25,25010
2560584715,1,25,25010
2560584716,1,25,25010
2560584717,1,25,25010
2560584718,1,25,25010
2560584719,1,25,25010
2560584720,1,25,25010
2560587201,1,25,25010
2560587202,1,25,25010
2560587203,1,25,25010
2560587204,1,25,25010
2560587204,2,25,25010
2560587205,1,25,25010
2560587313,1,25,25010
2560587314,1,25,25010
2560587315,1,25,25010
2560587316,1,25,25010
2560587317,1,25,25010
2560587318,1,25,25010
2560587507,1,25,25010
2560587508,1,25,25010
2560587509,1,25,25010
2560587509,2,25,25010
2560587510,1,25,25010
2560587511,1,25,25010
2560587512,1,25,25010
2560587919,1,25,25010
2560587920,1,25,25010
2560587921,1,25,25010
2560587922,1,25,25010
2560587923,1,25,25010
2560587924,1,25,25010
2560631010,1,25,25010
2560631011,1,25,25010
2560631012,1,25,25010
2560631013,1,25,25010
2560631015,1,25,25010
2560631405,1,25,25010
2560631406,1,25,25010
2560631406,2,25,25010
2560631407,1,25,25010
2560631408,1,25,25010
2560631409,1,25,25010
2560631422,1,25,25010
2560631423,1,25,25010
2560631424,1,25,25010
2560631425,1,25,25010
2560631616,1,25,25010
2560631617,1,25,25010
2560631618,1,25,25010
2560631619,1,25,25010
2560631620,1,25,25010
2560631801,1,25,25010
2560631802,1,25,25010
2560631803,1,25,25010
2560631804,1,25,25010
2560684201,1,25,25011
2560684202,1,25,25011
2560684203,1,25,25011
2560684204,1,25,25011
2560684205,1,25,25011
2560684223,1,25,25011
2560684224,1,25,25011
2560684225,1,25,25011
2560684226,1,25,25011
2560684227,1,25,25011
2560684228,1,25,25011
2560684313,1,25,25011
2560684314,1,25,25011
2560684315,1,25,25011
2560684316,1,25,25011
2560684317,1,25,25011
2560684507,1,25,25011
2560684509,1,25,25011
2560684511,1,25,25011
2560684512,1,25,25011
2560684919,1,25,25011
2560684920,1,25,25011
2560684921,1,25,25011
2560684922,1,25,25011
2560755011,1,25,25013
2560755012,1,25,25013
2560755014,1,25,25013
2560755015,1,25,25013
2560755406,1,25,25013
2560755407,1,25,25013
2560755408,1,25,25013
2560755409,1,25,25013
2560755410,1,25,25013
2560755421,1,25,25013
2560755422,1,25,25013
2560755423,1,25,25013
2560755424,1,25,25013
2560755425,1,25,25013
2560755616,1,25,25013
2560755617,1,25,25013
2560755618,1,25,25013
2560755620,1,25,25013
2560755801,1,25,25013
2560755802,1,25,25013
2560755803,1,25,25013
2560755804,1,25,25013
2560916206,1,25,25018
2560916207,1,25,25018
2560916208,1,25,25018
2560916209,1,25,25018
2560916210,1,25,25018
2560916316,1,25,25018
2560916318,1,25,25018
2560916319,1,25,25018
2560916320,1,25,25018
2560916511,1,25,25018
2560916512,1,25,25018
2560916513,1,25,25018
2560916514,1,25,25018
2560916515,1,25,25018
2560916701,1,25,25018
2560916702,1,25,25018
2560916703,1,25,25018
2560916704,1,25,25018
2560916705,1,25,25018
2560919016,1,25,25018
2560919017,1,25,25018
2560919018,1,25,25018
2560919019,1,25,25018
2560919412,1,25,25018
2560919414,1,25,25018
2560919415,1,25,25018
2560919420,1,25,25018
2560919421,1,25,25018
2560919422,1,25,25018
2560919424,1,25,25018
2560919425,1,25,25018
2560919805,1,25,25018
2560919806,1,25,25018
2560919807,1,25,25018
2560919808,1,25,25018
2560919809,1,25,25018
2560919810,1,25,25018
2560919901,1,25,25018
2560919902,1,25,25018
2560919903,1,25,25018
2560919904,1,25,25018
2560924213,1,25,25018
2560924214,1,25,25018
2560924215,1,25,25018
2560924216,1,25,25018
2560924217,1,25,25018
2560924519,1,25,25018
2560924520,1,25,25018
2560924523,1,25,25018
2560924524,1,25,25018
2560924601,1,25,25018
2560924602,1,25,25018
2560924603,1,25,25018
2560924604,1,25,25018
2560924606,1,25,25018
2560924707,1,25,25018
2560924708,1,25,25018
2560924710,1,25,25018
2560924711,1,25,25018
2560924712,1,25,25018
2600019201,1,26,26018
2600019203,1,26,26018
2600019204,1,26,26018
2600019205,1,26,26018
2600019206,1,26,26018
2600085501,1,26,26018
2600085504,1,26,26018
2600085505,1,26,26018
2600102301,1,26,26018
2600102304,1,26,26018
2600102305,1,26,26018
2600102306,1,26,26018
2600111901,1,26,26018
2600111902,1,26,26018
2600111903,1,26,26018
2600111904,1,26,26018
2600111906,1,26,26018
2600119802,1,26,26018
2600119803,1,26,26018
2600119804,1,26,26018
2600119805,1,26,26018
2600119806,1,26,26018
2600124401,1,26,26018
2600124402,1,26,26018
2600124403,1,26,26018
2600124404,1,26,26018
2600124404,2,26,26018
2600124405,1,26,26018
2600132002,1,26,26018
2600132004,1,26,26018
2600180601,1,26,26018
2600180603,1,26,26018
2600180604,1,26,26018
2600180605,1,26,26018
2600180606,1,26,26018
2600185701,1,26,26018
2600185702,1,26,26018
2600185703,1,26,26018
2600185704,1,26,26018
2600185706,1,26,26018
2600213201,1,26,26018
2600213202,1,26,26018
2600213205,1,26,26018
2600213206,1,26,26018
2600214501,1,26,26018
2600214503,1,26,26018
2600214504,1,26,26018
2600214505,1,26,26018
2600214505,2,26,26018
2600215302,1,26,26018
2600215304,1,26,26018
2600230402,1,26,26018
2600230404,1,26,26018
2600230405,1,26,26018
2600230406,1,26,26018
2600236001,1,26,26018
2600236002,1,26,26018
2600236003,1,26,26018
2600236004,1,26,26018
2600245603,1,26,26018
2600245605,1,26,26018
2600245606,1,26,26018
2600260201,1,26,26018
2600260202,1,26,26018
2600260203,1,26,26018
2600260204,1,26,26018
2600260206,1,26,26018
2600287501,1,26,26018
2600287502,1,26,26018
2600287503,1,26,26018
2600287504,1,26,26018
2600287505,1,26,26018
2600287505,2,26,26018
2600324301,1,26,26018
2600324302,1,26,26018
2600324303,1,26,26018
2600324305,1,26,26018
2600324306,1,26,26018
2600347701,1,26,26018
2600347703,1,26,26018
2600347704,1,26,26018
2600347705,1,26,26018
2600347706,1,26,26018
2600373901,1,26,26018
2600373903,1,26,26018
2600373904,1,26,26018
2600373905,1,26,26018
2600373906,1,26,26018
2600411201,1,26,26018
2600411202,1,26,26018
2600411204,1,26,26018
2600411205,1,26,26018
2600418901,1,26,26018
2600418902,1,26,26018
2600418903,1,26,26018
2600418904,1,26,26018
2600418905,1,26,26018
2600418906,1,26,26018
2600471801,1,26,26018
2600471803,1,26,26018
2600471804,1,26,26018
2600471805,1,26,26018
2600493401,1,26,26018
2600493402,1,26,26018
2600493403,1,26,26018
2600493405,1,26,26018
2600493406,1,26,26018
2600500501,1,26,26018
2600500503,1,26,26018
2600500505,1,26,26018
2600500506,1,26,26018
2600531001,1,26,26018
2600531002,1,26,26018
2600531003,1,26,26018
2600531004,1,26,26018
2600531005,1,26,26018
2600531006,1,26,26018
2600616801,1,26,26018
2600616804,1,26,26018
2600616804,2,26,26018
2600633601,1,26,26018
2600633603,1,26,26018
2600633605,1,26,26018
2600678301,1,26,26018
2600678302,1,26,26018
2600678303,1,26,26018
2600678305,1,26,26018
2600678306,1,26,26018
2600704901,1,26,26018
2600704902,1,26,26018
2600704903,1,26,26018
2600704904,1,26,26018
2600704905,1,26,26018
2600704906,1,26,26018
2600744701,1,26,26018
2600744702,1,26,26018
2600744703,1,26,26018
2600744704,1,26,26018
2600744705,1,26,26018
2600744706,1,26,26018
2600789401,1,26,26018
2600789403,1,26,26018
2600789404,1,26,26018
2600789405,1,26,26018
2600789406,1,26,26018
2600822001,1,26,26018
2600822002,1,26,26018
2600822003,1,26,26018
2600822004,1,26,26018
2600822005,1,26,26018
2600831601,1,26,26018
2600831602,1,26,26018
2600831603,1,26,26018
2600831604,1,26,26018
2600831605,1,26,26018
2600831606,1,26,26018
2600834801,1,26,26018
2600834802,1,26,26018
2600834803,1,26,26018
2600834804,1,26,26018
2600834805,1,26,26018
2600834806,1,26,26018
2600850401,1,26,26018
2600850402,1,26,26018
2600850403,1,26,26018
2600850404,1,26,26018
2600850405,1,26,26018
2600850406,1,26,26018
2600920001,1,26,26018
2600920002,1,26,26018
2600920003,1,26,26018
2600920005,1,26,26018
2600941601,1,26,26018
2600941602,1,26,26018
2600941603,1,26,26018
2600941604,1,26,26018
2600941605,1,26,26018
2600941606,1,26,26018
2600972702,1,26,26018
2600972703,1,26,26018
2600972704,1,26,26018
2600972706,1,26,26018
2601030001,1,26,26029
2601030003,1,26,26029
2601030004,1,26,26029
2601030005,1,26,26029
2601030006,1,26,26029
2601045201,1,26,26029
2601045202,1,26,26029
2601045203,1,26,26029
2601045204,1,26,26029
2601045205,1,26,26029
2601054601,1,26,26029
2601054602,1,26,26029
2601054603,1,26,26029
2601054604,1,26,26029
2601054605,1,26,26029
2601054606,1,26,26029
2601061501,1,26,26029
2601061502,1,26,26029
2601061504,1,26,26029
2601061505,1,26,26029
2601061506,1,26,26029
2601133301,1,26,26029
2601133304,1,26,26029
2601133305,1,26,26029
2601133306,1,26,26029
2601174301,1,26,26029
2601174303,1,26,26029
2601174304,1,26,26029
2601174306,1,26,26029
2601195701,1,26,26029
2601195704,1,26,26029
2601195705,1,26,26029
2601195706,1,26,26029
2601216202,1,26,26029
2601216203,1,26,26029
2601216205,1,26,26029
2601216206,1,26,26029
2601222501,1,26,26029
2601222503,1,26,26029
2601222504,1,26,26029
2601222506,1,26,26029
2601283901,1,26,26029
2601283902,1,26,26029
2601283903,1,26,26029
2601283904,1,26,26029
2601283906,1,26,26029
2601311801,1,26,26029
2601311802,1,26,26029
2601311803,1,26,26029
2601311804,1,26,26029
2601311805,1,26,26029
2601311806,1,26,26029
2601316901,1,26,26029
2601316902,1,26,26029
2601316903,1,26,26029
2601316904,1,26,26029
2601316905,1,26,26029
2601316906,1,26,26029
2601316906,2,26,26029
2601335801,1,26,26029
2601335802,1,26,26029
2601335803,1,26,26029
2601335804,1,26,26029
2601335805,1,26,26029
2601335806,1,26,26029
2601357401,1,26,26029
2601357402,1,26,26029
2601357403,1,26,26029
2601357404,1,26,26029
2601357405,1,26,26029
2601357406,1,26,26029
2601404801,1,26,26030
2601404802,1,26,26030
2601404803,1,26,26030
2601404804,1,26,26030
2601404805,1,26,26030
2601404806,1,26,26030
2601439602,1,26,26030
2601439603,1,26,26030
2601439604,1,26,26030
2601439605,1,26,26030
2601439606,1,26,26030
2601456601,1,26,26030
2601456602,1,26,26030
2601456603,1,26,26030
2601456604,1,26,26030
2601456605,1,26,26030
2601456606,1,26,26030
2601463702,1,26,26030
2601463703,1,26,26030
2601463704,1,26,26030
2601463705,1,26,26030
2601463706,1,26,26030
2601491201,1,26,26030
2601491202,1,26,26030
2601491203,1,26,26030
2601491204,1,26,26030
2601491205,1,26,26030
2601491206,1,26,26030
2601507701,1,26,26030
2601507702,1,26,26030
2601507705,1,26,26030
2601507706,1,26,26030
2601556501,1,26,26030
2601556502,1,26,26030
2601556506,1,26,26030
2601568302,1,26,26030
2601568303,1,26,26030
2601568304,1,26,26030
2601568306,1,26,26030
2601620401,1,26,26030
2601620402,1,26,26030
2601620403,1,26,26030
2601620404,1,26,26030
2601620405,1,26,26030
2601620406,1,26,26030
2601629901,1,26,26030
2601629902,1,26,26030
2601629903,1,26,26030
2601629904,1,26,26030
2601629905,1,26,26030
2601629906,1,26,26030
2601685801,1,26,26030
2601685802,1,26,26030
2601685803,1,26,26030
2601685804,1,26,26030
2601685805,1,26,26030
2601685806,1,26,26030
2601691401,1,26,26030
2601691402,1,26,26030
2601691403,1,26,26030
2601691404,1,26,26030
2601691406,1,26,26030
2601694001,1,26,26030
2601694002,1,26,26030
2601694003,1,26,26030
2601694004,1,26,26030
2601694006,1,26,26030
2601720601,1,26,26030
2601720602,1,26,26030
2601720603,1,26,26030
2601720604,1,26,26030
2601720605,1,26,26030
2601724701,1,26,26030
2601724703,1,26,26030
2601724704,1,26,26030
2601724705,1,26,26030
2601724706,1,26,26030
2601725001,1,26,26030
2601725002,1,26,26030
2601725003,1,26,26030
2601725004,1,26,26030
2601725005,1,26,26030
2601726201,1,26,26030
2601726202,1,26,26030
2601726203,1,26,26030
2601726204,1,26,26030
2601726205,1,26,26030
2601750203,1,26,26030
2601750203,2,26,26030
2601750204,1,26,26030
2601750205,1,26,26030
2601750206,1,26,26030
2601771501,1,26,26030
2601771502,1,26,26030
2601771503,1,26,26030
2601771504,1,26,26030
2601771505,1,26,26030
2601771506,1,26,26030
2601775301,1,26,26030
2601775302,1,26,26030
2601775303,1,26,26030
2601775304,1,26,26030
2601775305,1,26,26030
2601775306,1,26,26030
2601790901,1,26,26030
2601790902,1,26,26030
2601790903,1,26,26030
2601790905,1,26,26030
2601790906,1,26,26030
2601802801,1,26,26030
2601802802,1,26,26030
2601802803,1,26,26030
2601802804,1,26,26030
2601802805,1,26,26030
2601802806,1,26,26030
2601858501,1,26,26030
2601858503,1,26,26030
2601858504,1,26,26030
2601858505,1,26,26030
2601858506,1,26,26030
2601868301,1,26,26030
2601868302,1,26,26030
2601868304,1,26,26030
2601868306,1,26,26030
2601889901,1,26,26030
2601889902,1,26,26030
2601889903,1,26,26030
2601889904,1,26,26030
2601889905,1,26,26030
2602004801,1,26,26030
2602004802,1,26,26030
2602004803,1,26,26030
2602004804,1,26,26030
2602004805,1,26,26030
2602004806,1,26,26030
2602016401,1,26,26030
2602016402,1,26,26030
2602016403,1,26,26030
2602016404,1,26,26030
2602016405,1,26,26030
2602016406,1,26,26030
2602035402,1,26,26030
2602035403,1,26,26030
2602035404,1,26,26030
2602035405,1,26,26030
2602035406,1,26,26030
2602038001,1,26,26030
2602038002,1,26,26030
2602038006,1,26,26030
2602053001,1,26,26030
2602053002,1,26,26030
2602053003,1,26,26030
2602053005,1,26,26030
2602053006,1,26,26030
2602063601,1,26,26030
2602063602,1,26,26030
2602063603,1,26,26030
2602063604,1,26,26030
2602063605,1,26,26030
2602066701,1,26,26030
2602066702,1,26,26030
2602066703,1,26,26030
2602066704,1,26,26030
2602114602,1,26,26030
2602114603,1,26,26030
2602114604,1,26,26030
2602114605,1,26,26030
2602114606,1,26,26030
2602215201,1,26,26030
2602215202,1,26,26030
2602215204,1,26,26030
2602215205,1,26,26030
2602215206,1,26,26030
2602224501,1,26,26030
2602224502,1,26,26030
2602224503,1,26,26030
2602224505,1,26,26030
2602229301,1,26,26030
2602229302,1,26,26030
2602229303,1,26,26030
2602229304,1,26,26030
2602229305,1,26,26030
2602229306,1,26,26030
2602245901,1,26,26030
2602245903,1,26,26030
2602245905,1,26,26030
2602245906,1,26,26030
2602268801,1,26,26030
2602268802,1,26,26030
2602268803,1,26,26030
2602268804,1,26,26030
2602268805,1,26,26030
2602268806,1,26,26030
2602273401,1,26,26030
2602273402,1,26,26030
2602273403,1,26,26030
2602273404,1,26,26030
2602273405,1,26,26030
2602273406,1,26,26030
2602291604,1,26,26030
2602291606,1,26,26030
2602297701,1,26,26030
2602297703,1,26,26030
2602297704,1,26,26030
2602297705,1,26,26030
2602297706,1,26,26030
2602309701,1,26,26030
2602309702,1,26,26030
2602309703,1,26,26030
2602309704,1,26,26030
2602309705,1,26,26030
2602309706,1,26,26030
2602356001,1,26,26030
2602356002,1,26,26030
2602356003,1,26,26030
2602356005,1,26,26030
2602356006,1,26,26030
2602387202,1,26,26030
2602387203,1,26,26030
2602387204,1,26,26030
2602387204,2,26,26030
2602387205,1,26,26030
2602387206,1,26,26030
2602402501,1,26,26030
2602402502,1,26,26030
2602402503,1,26,26030
2602402504,1,26,26030
2602423601,1,26,26030
2602423602,1,26,26030
2602423603,1,26,26030
2602423604,1,26,26030
2602423605,1,26,26030
2602423606,1,26,26030
2602443301,1,26,26030
2602443302,1,26,26030
2602443303,1,26,26030
2602443304,1,26,26030
2602443305,1,26,26030
2602443306,1,26,26030
2602451901,1,26,26030
2602451902,1,26,26030
2602451903,1,26,26030
2602451904,1,26,26030
2602451905,1,26,26030
2602451906,1,26,26030
2602465701,1,26,26030
2602465702,1,26,26030
2602465703,1,26,26030
2602465705,1,26,26030
2602465706,1,26,26030
2602487801,1,26,26030
2602487802,1,26,26030
2602487803,1,26,26030
2602487804,1,26,26030
2602487805,1,26,26030
2602490201,1,26,26030
2602490202,1,26,26030
2602490203,1,26,26030
2602490204,1,26,26030
2602490205,1,26,26030
2602490206,1,26,26030
2602510201,1,26,26030
2602510202,1,26,26030
2602510204,1,26,26030
2602510205,1,26,26030
2602510206,1,26,26030
2602521501,1,26,26030
2602521502,1,26,26030
2602521503,1,26,26030
2602521506,1,26,26030
2602545402,1,26,26030
2602545403,1,26,26030
2602545404,1,26,26030
2602545406,1,26,26030
2602562302,1,26,26030
2602562303,1,26,26030
2602562304,1,26,26030
2602562305,1,26,26030
2602562306,1,26,26030
2602610902,1,26,26030
2602610903,1,26,26030
2602610904,1,26,26030
2602610905,1,26,26030
2602610906,1,26,26030
2602626801,1,26,26030
2602626802,1,26,26030
2602626804,1,26,26030
2602626805,1,26,26030
2602626806,1,26,26030
2602659401,1,26,26030
2602659402,1,26,26030
2602659403,1,26,26030
2602659404,1,26,26030
2602659405,1,26,26030
2602659406,1,26,26030
2602667001,1,26,26030
2602667002,1,26,26030
2602667003,1,26,26030
2602667004,1,26,26030
2602667005,1,26,26030
2602667006,1,26,26030
2602696601,1,26,26030
2602696602,1,26,26030
2602696603,1,26,26030
2602696604,1,26,26030
2602696605,1,26,26030
2602696605,2,26,26030
2602696605,3,26,26030
2602696606,1,26,26030
2602734501,1,26,26030
2602734502,1,26,26030
2602734503,1,26,26030
2602734504,1,26,26030
2602734505,1,26,26030
